wavelength	s1	s2	s3	s4	s5	s6	s7	s8
1.53716	-39.6989	-39.9345	-36.8156	-36.7318	-41.3145	-32.912	-35.2617	-20.4278
1.53715	-39.4846	-40.7966	-37.8707	-38.4071	-43.7958	-35.0302	-37.041	-22.4709
1.53714	-39.7255	-42.0976	-39.6839	-40.7888	-48.4525	-38.3955	-40.0968	-25.1841
1.53713	-40.3772	-43.6773	-42.6448	-43.6174	-52.4946	-43.6846	-45.5146	-28.875
1.53712	-41.3876	-45.0892	-47.9398	-44.8201	-46.1549	-45.3784	-53.9872	-33.7039
1.53712	-42.6281	-45.6635	-63.0004	-42.7766	-41.5548	-39.9896	-46.3463	-35.8773
1.53711	-43.7622	-45.3167	-50.3068	-40.1538	-38.7431	-36.3497	-41.6285	-32.6518
1.5371	-44.1942	-44.7282	-44.2297	-38.1633	-36.9922	-34.152	-39.3271	-29.9574
1.53709	-43.5677	-44.4944	-41.1745	-36.8269	-35.9883	-32.8754	-38.3612	-28.4533
1.53708	-42.2476	-44.9232	-39.4493	-36.0268	-35.5925	-32.2813	-38.4016	-27.8343
1.53707	-40.767	-46.2149	-38.5621	-35.6676	-35.7549	-32.2673	-39.4105	-27.9249
1.53706	-39.3886	-48.4129	-38.3198	-35.6803	-36.4895	-32.8104	-41.5804	-28.6677
1.53706	-38.1813	-49.9785	-38.6494	-36.0094	-37.8829	-33.9546	-45.3987	-30.1009
1.53705	-37.1455	-47.4751	-39.5481	-36.6013	-40.1453	-35.8351	-49.7968	-32.3842
1.53704	-36.2694	-43.6362	-41.0753	-37.3951	-43.7869	-38.7632	-46.2095	-35.9169
1.53703	-35.548	-40.5667	-43.3651	-38.3214	-50.265	-43.4624	-41.7473	-41.6612
1.53702	-34.9865	-38.3051	-46.6293	-39.3156	-54.747	-49.7289	-39.003	-46.6977
1.53701	-34.5985	-36.6813	-50.7292	-40.3501	-47.0989	-45.579	-37.4282	-40.8968
1.537	-34.4042	-35.575	-52.3596	-41.4621	-43.2241	-40.9201	-36.7267	-37.2116
1.537	-34.4292	-34.9154	-49.9107	-42.7375	-41.2543	-38.3118	-36.7976	-35.4132
1.53699	-34.7049	-34.6663	-47.7972	-44.1882	-40.4327	-36.8998	-37.6796	-34.8013
1.53698	-35.2718	-34.8182	-46.8783	-45.3796	-40.5188	-36.314	-39.5902	-35.1435
1.53697	-36.1855	-35.3856	-47.0554	-45.1134	-41.4971	-36.4059	-43.1515	-36.4467
1.53696	-37.528	-36.41	-48.2653	-43.0929	-43.5312	-37.1412	-50.0821	-38.9279
1.53695	-39.4299	-37.9685	-50.1946	-40.5939	-46.9075	-38.5778	-49.1029	-42.8791
1.53694	-42.11	-40.1812	-50.7769	-38.399	-50.0708	-40.8987	-42.0528	-45.1384
1.53694	-45.8868	-43.1561	-48.1131	-36.6768	-47.063	-44.5411	-38.18	-40.9815
1.53693	-50.1318	-46.3854	-44.866	-35.4214	-42.9732	-50.4106	-35.8351	-37.2006
1.53692	-49.3021	-47.0574	-42.3386	-34.6046	-40.1814	-53.3586	-34.4214	-34.7498
1.53691	-45.7773	-44.856	-40.5584	-34.2115	-38.3906	-47.8492	-33.7009	-33.2327
1.5369	-43.3799	-42.7879	-39.4109	-34.2502	-37.3438	-44.5402	-33.5806	-32.4094
1.53689	-42.0688	-41.5766	-38.8189	-34.7599	-36.9118	-42.9096	-34.0522	-32.1597
1.53688	-41.6139	-41.1957	-38.7531	-35.8303	-37.0471	-42.3801	-35.1893	-32.4313
1.53688	-41.9251	-41.6261	-39.2325	-37.6503	-37.7656	-42.7252	-37.1975	-33.2152
1.53687	-43.0269	-42.9827	-40.3389	-40.662	-39.156	-43.8436	-40.6117	-34.5295
1.53686	-45.0223	-45.666	-42.2656	-46.2725	-41.4247	-45.5273	-47.32	-36.3811
1.53685	-47.7825	-51.0898	-45.4707	-66.2868	-45.0054	-46.8733	-55.5981	-38.6065
1.53684	-49.0558	-70.6432	-51.2039	-46.5532	-50.2365	-46.3182	-43.7778	-40.3888
1.53683	-46.3805	-50.6864	-56.3214	-40.7223	-50.3025	-44.3682	-39.0917	-40.397
1.53683	-43.1493	-44.8325	-48.5782	-37.6106	-45.4798	-42.5235	-36.5185	-39.0735
1.53682	-40.7473	-41.6693	-44.0891	-35.7343	-42.3386	-41.2972	-35.0492	-37.7689
1.53681	-39.1208	-39.7459	-41.4863	-34.6436	-40.5094	-40.7647	-34.3421	-37.0125
1.5368	-38.1246	-38.608	-39.9305	-34.1574	-39.5698	-40.9582	-34.2646	-36.9143
1.53679	-37.6699	-38.0574	-39.0956	-34.2059	-39.3159	-41.9879	-34.7861	-37.5303
1.53678	-37.7206	-37.9893	-38.8379	-34.7871	-39.643	-44.1464	-35.9555	-38.9848
1.53677	-38.2867	-38.3319	-39.0978	-35.9647	-40.4652	-48.1351	-37.9228	-41.545
1.53677	-39.4321	-39.0045	-39.8661	-37.9057	-41.6054	-53.2765	-41.0126	-45.4653
1.53676	-41.3098	-39.8677	-41.1714	-41.0172	-42.6027	-48.1788	-45.6835	-47.3255
1.53675	-44.2747	-40.6741	-43.0694	-46.5743	-42.7314	-42.9698	-48.4365	-43.1462
1.53674	-49.3583	-41.1174	-45.5827	-67.7341	-41.826	-39.6928	-44.1476	-39.408
1.53673	-63.3291	-41.0726	-48.3702	-48.7431	-40.5396	-37.5393	-40.6486	-36.9364
1.53672	-54.6459	-40.7463	-49.9106	-42.8184	-39.4401	-36.1364	-38.6024	-35.3629
1.53671	-47.9402	-40.4752	-49.1547	-39.9293	-38.7525	-35.3088	-37.5701	-34.4621
1.53671	-44.9788	-40.5204	-47.8361	-38.3879	-38.5422	-34.9712	-37.3413	-34.1217
1.5367	-43.5586	-41.0537	-47.1381	-37.7208	-38.834	-35.0886	-37.8582	-34.2985
1.53669	-43.1224	-42.2073	-47.3425	-37.7585	-39.6469	-35.6613	-39.1711	-35.0021
1.53668	-43.4561	-44.0455	-48.6274	-38.4625	-40.9713	-36.7196	-41.4004	-36.3008
1.53667	-44.4008	-46.0982	-51.422	-39.8796	-42.6207	-38.3196	-44.3211	-38.3595
1.53666	-45.5631	-46.1847	-56.6395	-42.1102	-43.8306	-40.5061	-45.168	-41.561
1.53665	-45.9396	-43.6299	-57.6969	-45.0332	-43.4522	-43.0741	-42.1979	-46.9725
1.53665	-44.7553	-40.8427	-51.2884	-46.7534	-41.8282	-44.75	-39.0943	-56.4616
1.53664	-42.815	-38.7044	-47.2721	-44.835	-40.1361	-43.9348	-36.8708	-48.9129
1.53663	-41.0475	-37.2354	-44.8435	-42.0976	-38.8871	-42.009	-35.4169	-43.8422
1.53662	-39.759	-36.3594	-43.4303	-40.1093	-38.1846	-40.4213	-34.5917	-41.3199
1.53661	-38.9945	-36.0322	-42.797	-38.9216	-38.0446	-39.4598	-34.3184	-40.0985
1.5366	-38.7498	-36.2584	-42.8614	-38.4339	-38.5001	-39.1104	-34.5773	-39.7725
1.53659	-39.0314	-37.1047	-43.6322	-38.6037	-39.6471	-39.3448	-35.4047	-40.1987
1.53659	-39.8717	-38.7427	-45.1747	-39.47	-41.7119	-40.1724	-36.9161	-41.3432
1.53658	-41.3216	-41.5874	-47.4448	-41.1917	-45.2449	-41.651	-39.3833	-43.1675
1.53657	-43.364	-46.8432	-49.2858	-44.1787	-51.607	-43.8754	-43.5112	-45.2416
1.53656	-45.4605	-55.1065	-48.0122	-49.5154	-52.7173	-46.7969	-51.5771	-45.9008
1.53655	-45.8283	-46.0673	-45.0653	-54.7005	-45.9044	-49.1161	-50.5068	-44.2179
1.53654	-44.0445	-40.7773	-42.5776	-47.5349	-42.099	-48.1988	-43.3405	-41.9954
1.53653	-41.9976	-37.7577	-40.8456	-42.9837	-39.9038	-45.8385	-39.732	-40.2651
1.53653	-40.5405	-35.8963	-39.7867	-40.3406	-38.7033	-44.044	-37.667	-39.16
1.53652	-39.79	-34.8012	-39.3259	-38.7762	-38.2622	-43.0631	-36.5201	-38.6353
1.53651	-39.7595	-34.3072	-39.4349	-37.9631	-38.5065	-42.8355	-36.0464	-38.649
1.5365	-40.5273	-34.3486	-40.1275	-37.76	-39.4639	-43.338	-36.1438	-39.1873
1.53649	-42.3344	-34.919	-41.4365	-38.1127	-41.257	-44.6393	-36.7845	-40.2602
1.53648	-45.841	-36.0622	-43.2841	-39.015	-44.0515	-46.955	-37.9934	-41.8749
1.53647	-52.7392	-37.8696	-44.9043	-40.4741	-47.142	-50.7789	-39.8391	-43.9171
1.53647	-50.5182	-40.4297	-44.435	-42.3995	-46.3732	-56.3124	-42.384	-45.7735
1.53646	-43.5779	-43.3348	-42.1043	-44.2048	-42.883	-55.0751	-45.3053	-46.1896
1.53645	-39.6269	-44.1153	-39.716	-44.4874	-40.108	-50.4266	-46.6418	-45.1333
1.53644	-37.1296	-41.897	-37.8664	-43.0376	-38.2976	-47.7643	-45.0818	-43.8972
1.53643	-35.5224	-39.5455	-36.5821	-41.2629	-37.2734	-46.5321	-43.0058	-43.1848
1.53642	-34.5719	-37.9724	-35.8071	-39.8961	-36.9319	-46.4115	-41.557	-43.2076
1.53642	-34.1765	-37.1738	-35.5003	-39.0639	-37.2614	-47.3671	-40.7957	-44.1189
1.53641	-34.3057	-37.0918	-35.6501	-38.7449	-38.3548	-49.5326	-40.6189	-46.2643
1.5364	-34.985	-37.7426	-36.2782	-38.9013	-40.4911	-52.4286	-40.9079	-50.74
1.53639	-36.3062	-39.2548	-37.4519	-39.4942	-44.4865	-51.5452	-41.4938	-64.5842
1.53638	-38.4739	-41.9446	-39.3156	-40.4558	-54.2636	-47.3222	-42.0861	-52.6824
1.53637	-41.9275	-46.2486	-42.1795	-41.6181	-51.0235	-43.8901	-42.2957	-45.8225
1.53636	-47.3094	-48.2793	-46.7959	-42.6125	-42.7622	-41.4971	-41.9231	-42.1711
1.53636	-48.5657	-43.4528	-54.2684	-42.9661	-38.7804	-39.8988	-41.1862	-39.8946
1.53635	-43.3322	-39.5645	-50.7904	-42.6002	-36.3893	-38.9391	-40.4636	-38.466
1.53634	-39.9399	-37.0847	-45.4623	-41.9549	-34.9247	-38.5439	-40.0228	-37.6714
1.53633	-38.0179	-35.5602	-42.6416	-41.4873	-34.1377	-38.7005	-40.013	-37.417
1.53632	-37.0894	-34.7602	-41.1637	-41.4585	-33.9303	-39.4581	-40.5437	-37.6721
1.53631	-36.9549	-34.5903	-40.5804	-42.0293	-34.2887	-40.9589	-41.7594	-38.4509
1.5363	-37.5441	-35.0455	-40.7086	-43.3842	-35.2753	-43.5499	-43.9429	-39.8062
1.5363	-38.8005	-36.2088	-41.4621	-45.8644	-37.0706	-48.258	-47.818	-41.8086
1.53629	-40.3698	-38.3025	-42.7413	-50.1539	-40.1368	-61.746	-56.2883	-44.3801
1.53628	-40.875	-41.8381	-44.2157	-54.3383	-46.0433	-52.5571	-56.4159	-46.4732
1.53627	-39.1617	-47.378	-45.006	-49.2002	-67.6864	-45.4487	-47.8	-45.9286
1.53626	-36.6398	-46.3591	-44.3521	-44.6184	-45.0576	-41.9734	-43.8607	-43.7957
1.53625	-34.4702	-40.8259	-42.9101	-41.7634	-39.4827	-39.9566	-41.6498	-41.98
1.53624	-32.8756	-37.348	-41.6064	-39.9782	-36.4436	-38.8284	-40.4517	-40.897
1.53624	-31.8322	-35.1926	-40.8105	-38.9504	-34.5834	-38.3735	-40.0083	-40.5592
1.53623	-31.2988	-33.9016	-40.6272	-38.5384	-33.4738	-38.5119	-40.2172	-40.9948
1.53622	-31.2595	-33.2706	-41.126	-38.6875	-32.9343	-39.2428	-41.0265	-42.3633
1.53621	-31.7337	-33.2152	-42.4352	-39.3979	-32.8848	-40.637	-42.3003	-45.1517
1.5362	-32.7874	-33.723	-44.8061	-40.7116	-33.3014	-42.8581	-43.4543	-51.1965
1.53619	-34.5595	-34.8446	-48.4525	-42.6793	-34.2037	-46.1725	-43.2262	-65.0873
1.53618	-37.3114	-36.7075	-50.3744	-45.1576	-35.662	-50.2393	-41.3942	-47.6486
1.53618	-41.358	-39.5295	-46.4994	-46.9864	-37.8269	-50.3054	-39.1846	-42.1106
1.53617	-44.5141	-43.2695	-42.7786	-46.3024	-41.0039	-46.8632	-37.303	-38.857
1.53616	-41.4577	-44.7092	-40.3133	-44.3353	-45.7239	-44.3479	-35.8901	-36.701
1.53615	-38.0517	-41.5737	-38.7934	-42.7537	-50.0115	-42.9922	-34.9296	-35.2417
1.53614	-36.0226	-38.5906	-38.0171	-41.9355	-46.3077	-42.5947	-34.3863	-34.2971
1.53613	-35.107	-36.6714	-37.9001	-41.9287	-42.5266	-43.1028	-34.2363	-33.7721
1.53612	-35.1739	-35.61	-38.4372	-42.8215	-40.2418	-44.6469	-34.4731	-33.6146
1.53612	-36.3188	-35.2411	-39.6795	-44.8712	-38.9066	-47.6354	-35.1098	-33.7971
1.53611	-39.0048	-35.4749	-41.6508	-48.5759	-38.1916	-52.4677	-36.1839	-34.3075
1.5361	-44.7406	-36.2456	-43.7939	-51.8363	-37.8936	-51.8737	-37.7685	-35.1432
1.53609	-47.5647	-37.4111	-43.761	-47.1629	-37.8568	-46.3677	-39.9962	-36.3033
1.53608	-39.0617	-38.5231	-41.1538	-42.5598	-37.9451	-42.6982	-43.1105	-37.7712
1.53607	-34.38	-38.7124	-38.4565	-39.5107	-38.0504	-40.3707	-47.5208	-39.468
1.53607	-31.5277	-37.6435	-36.4467	-37.4851	-38.1237	-38.9419	-52.6679	-41.154
1.53606	-29.7497	-36.0804	-35.1205	-36.1908	-38.1945	-38.2093	-51.7754	-42.346
1.53605	-28.7742	-34.7104	-34.4044	-35.4874	-38.3534	-38.0942	-48.4808	-42.6174
1.53604	-28.5212	-33.7795	-34.2673	-35.317	-38.7144	-38.599	-46.6674	-42.1413
1.53603	-29.0382	-33.3464	-34.7374	-35.6787	-39.3875	-39.8073	-46.0317	-41.4281
1.53602	-30.5276	-33.4348	-35.9287	-36.6307	-40.4607	-41.9215	-46.1619	-40.8055
1.53601	-33.4497	-34.0892	-38.1243	-38.3228	-41.9474	-45.3139	-46.5301	-40.3817
1.53601	-37.6444	-35.4108	-42.0715	-41.1099	-43.565	-49.5433	-46.3124	-40.1621
1.536	-34.8685	-37.6211	-49.8704	-46.0291	-44.2972	-48.0209	-45.0488	-40.1219
1.53599	-29.2536	-41.2599	-46.6956	-59.6907	-43.2411	-43.6564	-43.2803	-40.24
1.53598	-25.2971	-48.1855	-39.8845	-50.6817	-41.303	-40.6655	-41.6667	-40.5157
1.53597	-22.4568	-58.6818	-36.1462	-43.9085	-39.5302	-38.8054	-40.4939	-40.9776
1.53596	-20.3381	-46.2212	-33.8324	-40.787	-38.2452	-37.7702	-39.8495	-41.6859
1.53595	-18.7321	-42.1738	-32.3883	-39.2038	-37.4888	-37.415	-39.7818	-42.7328
1.53595	-17.5142	-40.646	-31.5874	-38.6397	-37.2557	-37.6966	-40.3759	-44.2391
1.53594	-16.5959	-40.7909	-31.3331	-38.9612	-37.5568	-38.6465	-41.8271	-46.3092
1.53593	-15.8991	-42.7858	-31.5997	-40.2428	-38.4375	-40.3508	-44.6331	-48.6822
1.53592	-15.3389	-48.0454	-32.4187	-42.7938	-39.9805	-42.797	-50.5533	-49.5265
1.53591	-14.8149	-49.9605	-33.8946	-47.0361	-42.2395	-44.8144	-64.5791	-47.41
1.5359	-14.2176	-41.1606	-36.2702	-48.311	-44.7004	-43.4974	-47.4575	-44.6175
1.53589	-13.458	-36.1747	-40.1644	-43.0608	-44.9664	-40.4358	-41.8626	-42.3758
1.53589	-12.5049	-33.0101	-47.9068	-39.0442	-42.5369	-37.8599	-38.5894	-40.7802
1.53588	-11.3979	-30.9155	-53.3539	-36.4088	-40.0058	-36.0254	-36.4295	-39.7554
1.53587	-10.2176	-29.6064	-43.0125	-34.6905	-38.1772	-34.8218	-34.9787	-39.2449
1.53586	-9.04661	-28.9773	-39.0407	-33.6522	-37.0412	-34.1515	-34.0561	-39.2315
1.53585	-7.94685	-29.0248	-37.1046	-33.1814	-36.5196	-33.9609	-33.57	-39.7417
1.53584	-6.95691	-29.8329	-36.3644	-33.2346	-36.5761	-34.2347	-33.4735	-40.861
1.53583	-6.09754	-31.5494	-36.5998	-33.8163	-37.2297	-34.9947	-33.7464	-42.7794
1.53583	-5.37818	-33.9249	-37.8708	-34.9694	-38.5695	-36.3097	-34.3881	-45.9138
1.53582	-4.8017	-33.8484	-40.5883	-36.7539	-40.7957	-38.3287	-35.4133	-51.0967
1.53581	-4.36749	-29.892	-46.2639	-39.0913	-44.2853	-41.3805	-36.8482	-53.9266
1.5358	-4.07305	-25.9669	-55.6029	-41.0271	-48.8866	-46.3629	-38.7172	-48.026
1.53579	-3.91493	-22.8987	-43.8417	-40.4955	-48.272	-57.9562	-40.9889	-43.9643
1.53578	-3.88902	-20.5181	-38.7185	-38.2823	-44.0559	-54.3075	-43.3953	-41.482
1.53577	-3.99048	-18.6507	-35.9328	-36.2712	-41.242	-47.2132	-45.1453	-39.9684
1.53577	-4.21348	-17.178	-34.4024	-34.9258	-39.6652	-44.5392	-45.5147	-39.1518
1.53576	-4.55062	-16.0162	-33.7998	-34.2511	-39.0155	-43.7242	-45.1117	-38.9097
1.53575	-4.99225	-15.0982	-34.0638	-34.2257	-39.1548	-44.336	-44.8976	-39.1937
1.53574	-5.52567	-14.3605	-35.3371	-34.8881	-40.0187	-46.6558	-45.345	-39.9962
1.53573	-6.13451	-13.7355	-38.1387	-36.3854	-41.4142	-52.4939	-46.7326	-41.3139
1.53572	-6.79858	-13.1484	-44.479	-39.0984	-42.4015	-64.7426	-49.5334	-43.0333
1.53572	-7.49497	-12.5231	-51.4924	-44.1023	-41.334	-48.1817	-55.3234	-44.5629
1.53571	-8.20079	-11.7999	-39.2127	-51.6408	-38.7963	-42.6793	-76.4227	-44.6349
1.5357	-8.89762	-10.9545	-34.1099	-43.8254	-36.3252	-39.4865	-54.2507	-43.1018
1.53569	-9.57654	-10.0055	-31.1019	-38.6504	-34.3855	-37.456	-48.8898	-41.2189
1.53568	-10.2415	-9.00104	-29.2063	-35.7552	-32.9923	-36.2039	-46.1615	-39.6746
1.53567	-10.9095	-7.99803	-28.0831	-34.0821	-32.0927	-35.5669	-44.7266	-38.6048
1.53566	-11.6066	-7.04564	-27.5837	-33.264	-31.6452	-35.475	-44.1506	-37.998
1.53566	-12.3629	-6.17938	-27.6181	-33.1765	-31.6311	-35.9089	-44.1891	-37.8281
1.53565	-13.2071	-5.42195	-28.0431	-33.8315	-32.0545	-36.8736	-44.5303	-38.0846
1.53564	-14.1611	-4.78637	-28.4491	-35.3891	-32.9405	-38.3416	-44.5891	-38.779
1.53563	-15.2358	-4.27926	-28.0046	-38.3215	-34.3272	-40.0398	-43.7263	-39.9465
1.53562	-16.4243	-3.90323	-26.2573	-44.3257	-36.2195	-40.9811	-42.04	-41.6321
1.53561	-17.6922	-3.65844	-23.8565	-62.4666	-38.3738	-40.1171	-40.1658	-43.7896
1.5356	-18.9673	-3.54351	-21.5008	-42.2945	-39.7568	-38.2433	-38.5218	-45.7869
1.5356	-20.141	-3.55594	-19.4456	-36.9241	-39.2002	-36.476	-37.2477	-45.8159
1.53559	-21.104	-3.69215	-17.7254	-34.0405	-37.614	-35.1681	-36.3661	-43.6931
1.53558	-21.8138	-3.94726	-16.3103	-32.3967	-36.2265	-34.3486	-35.8676	-41.2274
1.53557	-22.3368	-4.31452	-15.1561	-31.6152	-35.4166	-33.977	-35.7373	-39.1336
1.53556	-22.8127	-4.7847	-14.2157	-31.5715	-35.2516	-33.9978	-35.9597	-37.4556
1.53555	-23.388	-5.34523	-13.4387	-32.2663	-35.7752	-34.3319	-36.5101	-36.1246
1.53554	-24.1814	-5.97951	-12.7699	-33.786	-37.0987	-34.8373	-37.3301	-35.0799
1.53554	-25.2826	-6.66685	-12.149	-36.1604	-39.4663	-35.2683	-38.2782	-34.2837
1.53553	-26.7597	-7.38361	-11.516	-38.2316	-43.207	-35.3275	-39.0778	-33.7193
1.53552	-28.6434	-8.10623	-10.8232	-36.679	-46.142	-34.8896	-39.3939	-33.386
1.53551	-30.8223	-8.8161	-10.0475	-33.2905	-42.625	-34.137	-39.1335	-33.2975
1.5355	-32.7291	-9.50499	-9.19661	-30.5057	-38.7777	-33.3719	-38.5671	-33.4813
1.53549	-33.2932	-10.1787	-8.30287	-28.5276	-36.3026	-32.8214	-38.0472	-33.9827
1.53548	-32.4619	-10.8567	-7.40923	-27.2055	-34.8674	-32.6184	-37.805	-34.8743
1.53548	-31.322	-11.5684	-6.55685	-26.4011	-34.2633	-32.853	-37.9608	-36.28
1.53547	-30.5187	-12.3473	-5.77851	-25.9815	-34.4368	-33.6224	-38.5758	-38.4363
1.53546	-30.2239	-13.2257	-5.09727	-25.76	-35.4783	-35.0817	-39.6513	-41.8896
1.53545	-30.4727	-14.23	-4.52796	-25.4353	-37.7165	-37.5321	-40.9991	-48.4708
1.53544	-31.2945	-15.3759	-4.0793	-24.65	-42.1909	-41.5962	-41.8966	-57.0498
1.53543	-32.7521	-16.6612	-3.75585	-23.2661	-53.3782	-46.7718	-41.3112	-45.0903
1.53543	-34.9456	-18.0521	-3.55933	-21.499	-44.1015	-42.9773	-39.5346	-40.1851
1.53542	-37.8694	-19.4646	-3.48952	-19.661	-37.5568	-38.0927	-37.6362	-37.3657
1.53541	-40.4044	-20.7543	-3.5446	-17.9484	-34.0413	-35.0645	-36.1143	-35.5997
1.5354	-39.7361	-21.7562	-3.72115	-16.4396	-31.9029	-33.1891	-35.0744	-34.5295
1.53539	-37.3217	-22.3941	-4.01378	-15.1494	-30.6512	-32.1135	-34.5213	-34.0009
1.53538	-35.4004	-22.7559	-4.41454	-14.0636	-30.1036	-31.6857	-34.4577	-33.9475
1.53537	-34.2769	-23.0295	-4.91198	-13.1546	-30.2115	-31.8591	-34.9151	-34.3545
1.53537	-33.8732	-23.3919	-5.49025	-12.3866	-31.0194	-32.6666	-35.9781	-35.2499
1.53536	-34.1244	-23.9633	-6.12849	-11.7171	-32.6721	-34.2362	-37.8309	-36.7135
1.53535	-35.0061	-24.8131	-6.80138	-11.099	-35.39	-36.8652	-40.8815	-38.9093
1.53534	-36.4775	-25.9706	-7.48158	-10.4854	-38.5296	-41.1521	-46.0184	-42.16
1.53533	-38.2407	-27.4117	-8.14465	-9.83749	-37.3437	-45.7125	-49.6802	-46.942
1.53532	-39.1692	-28.9988	-8.77562	-9.13428	-33.2888	-41.5633	-43.5573	-50.3627
1.53531	-38.1068	-30.3823	-9.3744	-8.37714	-30.0814	-37.1966	-39.2823	-46.4967
1.53531	-36.0619	-31.0823	-9.95725	-7.58725	-27.8267	-34.5544	-36.6745	-43.1009
1.5353	-34.2116	-30.9959	-10.5533	-6.79696	-26.265	-33.0363	-35.0536	-41.1818
1.53529	-32.8645	-30.5609	-11.1982	-6.0404	-25.2048	-32.3476	-34.117	-40.2939
1.53528	-32.0232	-30.2419	-11.9276	-5.34722	-24.4896	-32.3798	-33.7167	-40.2008
1.53527	-31.641	-30.2938	-12.7725	-4.74018	-23.9491	-33.1356	-33.772	-40.7847
1.53526	-31.6736	-30.8503	-13.7558	-4.23531	-23.3743	-34.7058	-34.2284	-41.9158
1.53525	-32.0779	-32.0346	-14.888	-3.84317	-22.5568	-37.1827	-35.0257	-43.1885
1.53525	-32.7892	-34.0495	-16.1598	-3.57025	-21.3997	-39.7838	-36.055	-43.5883
1.53524	-33.674	-37.3256	-17.5292	-3.42017	-19.9795	-39.0193	-37.1052	-42.4381
1.53523	-34.4681	-42.7444	-18.9052	-3.39443	-18.4627	-35.7598	-37.8728	-40.5919
1.53522	-34.811	-45.648	-20.1469	-3.49284	-16.9934	-33.019	-38.1666	-38.9269
1.53521	-34.525	-39.7351	-21.1138	-3.71354	-15.6545	-31.1685	-38.1346	-37.7142
1.5352	-33.8189	-35.8381	-21.7674	-4.05267	-14.4793	-30.0842	-38.1364	-36.9733
1.53519	-33.0445	-33.5394	-22.217	-4.5037	-13.4705	-29.6804	-38.4984	-36.6577
1.53519	-32.44	-32.2157	-22.6506	-5.05637	-12.6129	-29.9503	-39.4652	-36.6875
1.53518	-32.1141	-31.5932	-23.2452	-5.69552	-11.8798	-30.9724	-41.2216	-36.923
1.53517	-32.106	-31.5494	-24.1403	-6.39994	-11.236	-32.9251	-43.5462	-37.1232
1.53516	-32.4241	-32.0399	-25.4583	-7.14222	-10.6404	-35.906	-44.0301	-36.9796
1.53515	-33.0583	-33.0736	-27.3406	-7.8908	-10.0512	-37.7385	-41.0195	-36.3266
1.53514	-33.9712	-34.7089	-29.9887	-8.61515	-9.43317	-34.5428	-37.6901	-35.307
1.53514	-35.0674	-37.0531	-33.6347	-9.29382	-8.76635	-30.6774	-35.1554	-34.2105
1.53513	-36.1472	-40.1828	-37.4421	-9.9223	-8.05075	-27.8155	-33.3712	-33.2584
1.53512	-36.9134	-43.4214	-36.7602	-10.5162	-7.30466	-25.7786	-32.2144	-32.5645
1.53511	-37.1588	-43.8567	-33.665	-11.1077	-6.55746	-24.3474	-31.6128	-32.1762
1.5351	-36.9901	-41.764	-31.4685	-11.7379	-5.84124	-23.3703	-31.5465	-32.1081
1.53509	-36.72	-39.9386	-30.2568	-12.4483	-5.18476	-22.7242	-32.0489	-32.3558
1.53508	-36.6199	-38.9135	-29.834	-13.276	-4.61075	-22.2765	-33.2255	-32.8878
1.53508	-36.8514	-38.5601	-30.0994	-14.2497	-4.13573	-21.8585	-35.317	-33.6147
1.53507	-37.5059	-38.6525	-31.0418	-15.3878	-3.77098	-21.277	-38.8778	-34.3346
1.53506	-38.6398	-38.8487	-32.7259	-16.6921	-3.52378	-20.393	-44.8093	-34.7227
1.53505	-40.2554	-38.6868	-35.2542	-18.1373	-3.39854	-19.2092	-44.0073	-34.5237
1.53504	-42.1353	-37.8918	-38.3501	-19.652	-3.39756	-17.8529	-38.029	-33.8274
1.53503	-43.4328	-36.6685	-39.5246	-21.1017	-3.5214	-16.4737	-34.4072	-32.9678
1.53502	-43.0916	-35.4162	-37.2537	-22.3136	-3.76899	-15.1766	-32.1817	-32.2316
1.53502	-41.6776	-34.3991	-34.7435	-23.179	-4.13726	-14.0139	-30.843	-31.7763
1.53501	-40.3291	-33.7342	-33.0662	-23.7596	-4.62046	-13.0012	-30.1605	-31.6796
1.535	-39.5009	-33.4711	-32.1901	-24.2531	-5.20906	-12.1316	-30.0082	-31.991
1.53499	-39.3079	-33.6454	-32.0265	-24.8754	-5.88831	-11.3843	-30.2747	-32.7599
1.53498	-39.8249	-34.3095	-32.5619	-25.8019	-6.63687	-10.7293	-30.7668	-34.0472
1.53497	-41.2135	-35.5617	-33.8855	-27.1836	-7.42624	-10.1308	-31.0904	-35.9006
1.53496	-43.8761	-37.6	-36.2654	-29.1946	-8.22246	-9.5518	-30.7267	-38.1744
1.53496	-48.8769	-40.8721	-40.4028	-32.0906	-8.99149	-8.96022	-29.5532	-39.8588
1.53495	-53.7455	-46.5945	-47.3449	-36.1427	-9.7083	-8.33598	-27.9966	-39.307
1.53494	-46.3281	-52.694	-43.8792	-39.5225	-10.3663	-7.67557	-26.4926	-37.3923
1.53493	-41.445	-44.9378	-38.1576	-37.124	-10.9819	-6.99163	-25.244	-35.6746
1.53492	-38.4452	-40.4145	-34.9182	-33.8578	-11.5907	-6.30793	-24.3023	-34.5831
1.53491	-36.4917	-37.8714	-33	-31.7858	-12.239	-5.65251	-23.6496	-34.1545
1.53491	-35.2449	-36.4106	-31.9381	-30.6808	-12.9745	-5.05205	-23.2246	-34.3936
1.5349	-34.5487	-35.6901	-31.5398	-30.3329	-13.8404	-4.52881	-22.9178	-35.3483
1.53489	-34.3311	-35.5588	-31.7338	-30.6533	-14.8736	-4.09985	-22.562	-37.104
